Last Update,Neighbourhood,Development,Developer,Floor Level,Apartment Number ,ApartmentType,Internal Area,External Area,Total Area,Rate,Price,Discounted amount,Launch day Price Incl.VAT,Status,Orientation/View
,Cape Town City Centre,The Harri,Capital Point,,305,STUDIO,24.5,0,25,55102,1349995,,,Sold,
,Cape Town City Centre,The Harri,Capital Point,,306,STUDIO,24.5,0,25,55102,1349995,,,Sold,
,Cape Town City Centre,The Harri,Capital Point,,307,STUDIO,24,0,24,56250,1349995,,,Sold,
,Cape Town City Centre,The Harri,Capital Point,,308,STUDIO,29,0,29,62069,1799995,,,Unsold,
,Cape Town City Centre,The Harri,Capital Point,,401,STUDIO,32.5,0,33,61538,1999995,,,Sold,
,Cape Town City Centre,The Harri,Capital Point,,402,STUDIO,24,0,24,58333,1399995,,,Sold,
,Cape Town City Centre,The Harri,Capital Point,,403,STUDIO,24.5,0,25,57143,1399995,,,Sold,
,Cape Town City Centre,The Harri,Capital Point,,404,STUDIO,24.5,0,25,57143,1399995,,,Sold,
,Cape Town City Centre,The Harri,Capital Point,,405,STUDIO,24.5,0,25,57143,1399995,,,Unsold,
,Cape Town City Centre,The Harri,Capital Point,,406,STUDIO,24.5,0,25,57143,1399995,,,Sold,
,Cape Town City Centre,The Harri,Capital Point,,407,STUDIO,24,0,24,58333,1399995,,,Sold,
,Cape Town City Centre,The Harri,Capital Point,,408,STUDIO,29,0,29,65517,1899995,,,Unsold,
,Cape Town City Centre,The Harri,Capital Point,,502,STUDIO,24,0,24,66666,1599995,,,Unsold,
,Cape Town City Centre,The Harri,Capital Point,,503,STUDIO,24.5,0,25,65306,1599995,,,Unsold,
,Cape Town City Centre,The Harri,Capital Point,,504,STUDIO,24.5,0,25,61224,1499995,,,Sold,
,Cape Town City Centre,The Harri,Capital Point,,505,STUDIO,24.5,0,25,61224,1499995,,,Unsold,
,Cape Town City Centre,The Harri,Capital Point,,506,STUDIO,24.5,0,25,61224,1499995,,,Sold,
,Cape Town City Centre,The Harri,Capital Point,,507,STUDIO,24.5,0,25,61224,1499995,,,Sold,
,Cape Town City Centre,The Harri,Capital Point,,508,STUDIO,29,0,29,68965,1999995,,,Unsold,
,Cape Town City Centre,The Harri,Capital Point,,602,STUDIO,47,0,47,53191,2499995,,,Sold,
,Cape Town City Centre,The Harri,Capital Point,,603,STUDIO,41.5,0,42,57831,2399995,,,Unsold,
,Cape Town City Centre,The Harri,Capital Point,,604,STUDIO,43.5,0,44,57471,2499995,,,Sold,
,Cape Town City Centre,The Harri,Capital Point,,605,STUDIO,45.5,0,46,57143,2599995,,,Sold,
,Cape Town City Centre,The Harri,Capital Point,,606,STUDIO,47,0,47,53191,2499995,,,Sold,
,Cape Town City Centre,The Harri,Capital Point,,607,2 BED,60,0,60,55000,3299995,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,1st,101,1 BED,36,5,41,26707,1095000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,1st,102,1 BED,25,4,29,32759,950000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,1st,103,1 BED,43,6,49,26939,1320000,,,Unsold,
,Cape Town City Centre,The Tokyo,Rawson,1st,104,1 BED,33,5,38,30789,1170000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,1st,105,1 BED,33,5,38,30789,1170000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,1st,106,1 BED,33,0,33,33182,1095000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,1st,107,1 BED,33,6,39,30000,1170000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,1st,108,1 BED,33,5,38,30789,1170000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,1st,109,1 BED,35,5,40,29250,1170000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,1st,110,1 BED,26,6,32,29688,950000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,1st,111,1 BED,33,6,39,25513,995000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,2nd,201,1 BED,36,5,41,29756,1220000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,2nd,202,1 BED,25,4,29,35517,1030000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,2nd,203,1 BED,43,6,49,26939,1320000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,2nd,204,1 BED,33,5,38,32105,1220000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,2nd,205,1 BED,33,5,38,32105,1220000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,2nd,206,1 BED,33,0,33,34848,1150000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,2nd,207,1 BED,33,6,39,31282,1220000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,2nd,208,1 BED,33,5,38,32105,1220000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,2nd,209,1 BED,35,5,40,30500,1220000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,2nd,210,1 BED,26,6,32,32031,1025000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,2nd,211,1 BED,33,6,39,27436,1070000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,3rd,301,1 BED,36,5,41,30976,1270000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,3rd,302,1 BED,25,4,29,37241,1080000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,3rd,303,1 BED,43,6,49,27959,1370000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,3rd,304,1 BED,33,5,38,33421,1270000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,3rd,305,1 BED,33,5,38,33421,1270000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,3rd,306,1 BED,33,0,33,36970,1220000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,3rd,307,1 BED,33,4,37,32973,1220000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,3rd,308,1 BED,33,3,36,33889,1220000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,3rd,309,1 BED,35,3,38,32105,1220000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,3rd,310,1 BED,26,6,32,33594,1075000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,3rd,311,1 BED,33,6,39,30769,1200000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,4th,401,1 BED,35,5,40,32500,1300000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,4th,402,1 BED,26,5,31,36129,1120000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,4th,403,1 BED,34,16,50,26000,1300000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,4th,404,1 BED,33,4,37,35676,1320000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,4th,405,1 BED,33,4,37,35676,1320000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,4th,406,1 BED,33,0,33,38485,1270000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,4th,407,1 BED,33,0,33,38485,1270000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,4th,408,1 BED,33,0,33,38485,1270000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,4th,409,1 BED,35,0,35,37714,1320000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,4th,410,1 BED,26,6,32,35000,1120000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,4th,411,1 BED,33,6,39,33846,1320000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,5th,501,1 BED,36,0,36,37500,1350000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,5th,502,1 BED,26,0,26,44423,1155000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,5th,503,1 BED,39,0,39,35769,1395000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,5th,504,1 BED,35,0,35,38571,1350000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,5th,505,1 BED,35,0,35,38571,1350000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,5th,506,1 BED,34,0,34,39706,1350000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,5th,507,1 BED,35,0,35,38571,1350000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,5th,508,1 BED,35,0,35,38571,1350000,,,Unsold,
,Cape Town City Centre,The Tokyo,Rawson,5th,509,1 BED,37,0,37,36486,1350000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,5th,510,1 BED,26,6,32,35781,1145000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,5th,511,1 BED,33,6,39,34487,1345000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,6th,601,1 BED,36,0,36,38889,1400000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,6th,602,1 BED,26,0,26,46346,1205000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,6th,603,1 BED,39,0,39,37051,1445000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,6th,604,1 BED,35,0,35,40000,1400000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,6th,605,1 BED,35,0,35,40000,1400000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,6th,606,1 BED,34,0,34,41176,1400000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,6th,607,1 BED,35,0,35,40000,1400000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,6th,608,1 BED,35,0,35,40000,1400000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,6th,609,1 BED,37,0,37,37838,1400000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,6th,610,1 BED,26,6,32,37344,1195000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,6th,611,1 BED,33,6,39,35769,1395000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,7th,701,1 BED,36,0,36,40833,1470000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,7th,702,1 BED,26,0,26,49231,1280000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,7th,703,1 BED,39,0,39,38974,1520000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,7th,704,1 BED,35,0,35,42000,1470000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,7th,705,1 BED,35,0,35,42000,1470000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,7th,706,1 BED,34,0,34,43235,1470000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,7th,707,1 BED,35,0,35,42000,1470000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,7th,708,1 BED,35,0,35,42000,1470000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,7th,709,1 BED,37,0,37,39730,1470000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,7th,710,1 BED,26,6,32,39688,1270000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,7th,711,1 BED,33,6,39,37692,1470000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,8th,801,1 BED,36,0,36,42222,1520000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,8th,802,1 BED,26,0,26,51154,1330000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,8th,803,1 BED,39,0,39,40256,1570000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,8th,804,1 BED,35,0,35,43429,1520000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,8th,805,1 BED,35,0,35,43429,1520000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,8th,806,1 BED,34,0,34,44706,1520000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,8th,807,1 BED,35,0,35,43429,1520000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,8th,808,1 BED,35,0,35,43429,1520000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,8th,809,1 BED,37,0,37,41081,1520000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,8th,810,1 BED,26,6,32,41250,1320000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,8th,811,1 BED,33,6,39,38974,1520000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,9th,901,1 BED,36,0,36,43611,1570000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,9th,902,1 BED,26,0,26,53077,1380000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,9th,903,1 BED,39,0,39,41538,1620000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,9th,904,1 BED,35,0,35,44857,1570000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,9th,905,1 BED,35,0,35,44857,1570000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,9th,906,1 BED,34,0,34,46176,1570000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,9th,907,1 BED,35,0,35,44857,1570000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,9th,908,1 BED,35,0,35,44857,1570000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,9th,909,1 BED,37,0,37,42432,1570000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,9th,910,1 BED,26,6,32,42813,1370000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,9th,911,1 BED,33,6,39,40256,1570000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,10th,1001,1 BED,36,0,36,45000,1620000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,10th,1002,1 BED,26,0,26,55000,1430000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,10th,1003,1 BED,39,0,39,42821,1670000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,10th,1004,1 BED,35,0,35,46286,1620000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,10th,1005,1 BED,35,0,35,46286,1620000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,10th,1006,1 BED,34,0,34,47647,1620000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,10th,1007,1 BED,35,0,35,46286,1620000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,10th,1008,1 BED,35,0,35,46286,1620000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,10th,1009,1 BED,37,0,37,43784,1620000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,10th,1010,1 BED,26,6,32,44375,1420000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,10th,1011,1 BED,33,6,39,41538,1620000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,11th,1101,1 BED,27,7,34,42647,1450000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,11th,1102,1 BED,28,7,35,41429,1450000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,11th,1103,1 BED,39,0,39,42821,1670000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,11th,1104,1 BED,35,0,35,47714,1670000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,11th,1105,1 BED,35,0,35,47714,1670000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,11th,1106,1 BED,34,0,34,49118,1670000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,11th,1107,1 BED,35,0,35,47714,1670000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,11th,1108,1 BED,35,0,35,47714,1670000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,11th,1109,1 BED,37,0,37,45135,1670000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,11th,1110,1 BED,31,7,38,41316,1570000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,11th,1111,1 BED,31,7,38,41316,1570000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,12th,1201,1 BED,27,7,34,44118,1500000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,12th,1202,1 BED,28,7,35,42857,1500000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,12th,1203,1 BED,39,0,39,44103,1720000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,12th,1204,1 BED,35,0,35,49143,1720000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,12th,1205,1 BED,35,0,35,49143,1720000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,12th,1206,1 BED,34,0,34,50588,1720000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,12th,1207,1 BED,35,0,35,49143,1720000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,12th,1208,1 BED,35,0,35,49143,1720000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,12th,1209,1 BED,37,0,37,46486,1720000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,12th,1210,1 BED,31,7,38,42632,1620000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,12th,1211,1 BED,31,7,38,42632,1620000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,14th,1401,1 BED,39,8,47,37660,1770000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,14th,1402,1 BED,35,16,51,34706,1770000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,14th,1403,1 BED,34,7,41,43171,1770000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,14th,1404,1 BED,34,7,41,43171,1770000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,14th,1405,1 BED,34,7,41,43171,1770000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,14th,1406,1 BED,31,5,36,46389,1670000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,14th,1407,1 BED,31,7,38,43947,1670000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,14th,1408,1 BED,31,7,38,43947,1670000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,15th,1501,1 BED,39,8,47,38723,1820000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,15th,1502,1 BED,35,16,51,35686,1820000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,15th,1503,1 BED,34,7,41,44390,1820000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,15th,1504,1 BED,34,7,41,44390,1820000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,15th,1505,1 BED,34,7,41,44390,1820000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,15th,1506,1 BED,31,5,36,47778,1720000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,15th,1507,1 BED,31,7,38,45263,1720000,,,Sold,
,Cape Town City Centre,The Tokyo,Rawson,15th,1508,1 BED,31,7,38,45263,1720000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1501,STUDIO,40,0,40,46875,1875000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1502,STUDIO,21,0,21,43095,905000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1503,STUDIO,19,0,19,47105,895000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1504,STUDIO,19,0,19,47105,895000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1505,2 BED,60,0,60,44167,2650000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1506,STUDIO,29,0,29,36207,1050000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1507,STUDIO,21,0,21,42619,895000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1508,STUDIO,21,0,21,42619,895000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1509,STUDIO,21,0,21,42619,895000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1510,STUDIO,25,0,25,39800,995000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1511,1 BED,44,0,44,42614,1875000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1512,STUDIO,19,0,19,47105,895000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1513,STUDIO,19,0,19,47105,895000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1514,STUDIO,21,0,21,43095,905000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1515,STUDIO,40,0,40,39875,1595000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1516,STUDIO,40,0,40,39875,1595000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1517,STUDIO,21,0,21,43095,905000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1518,STUDIO,19,0,19,47105,895000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1519,STUDIO,19,0,19,47105,895000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,#REF!,1520,2 BED,60,0,60,44917,2695000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1521,STUDIO,29,0,29,36207,1050000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1522,STUDIO,21,0,21,43571,915000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1523,STUDIO,21,0,21,43571,915000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1524,STUDIO,21,0,21,48810,1025000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1525,STUDIO,25,0,25,41000,1025000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1526,1 BED,44,0,44,43068,1895000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1527,STUDIO,19,0,19,47105,895000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1528,STUDIO,19,0,19,47105,895000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1529,STUDIO,21,0,21,47381,995000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,15,1530,STUDIO,40,0,40,39875,1595000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1601,STUDIO,40,0,40,48000,1920000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1602,STUDIO,21,0,21,44286,930000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1603,STUDIO,19,0,19,48158,915000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1604,STUDIO,19,0,19,48158,915000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1605A,STUDIO,33,0,33,36207,1194828,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1605B,STUDIO,25,0,25,42800,1070000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1606,STUDIO,29,0,29,37069,1075000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1607,STUDIO,21,0,21,43571,915000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1608,STUDIO,21,0,21,43571,915000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1609,STUDIO,21,0,21,43571,915000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1610,STUDIO,25,0,25,40800,1020000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1611,1 BED,44,0,44,43636,1920000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1612,STUDIO,19,0,19,48158,915000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1614,1 BED,40,0,40,48000,1920000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1615,STUDIO,40,0,40,48000,1920000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1616,STUDIO,40,0,40,40875,1635000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1618,1 BED,40,0,40,48000,1920000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1619,STUDIO,19,0,19,48158,915000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1620,2 BED,60,0,60,46000,2760000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1621,STUDIO,29,0,29,37069,1075000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1622,STUDIO,21,0,21,44762,940000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1623,STUDIO,21,0,21,44762,940000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1624,STUDIO,21,0,21,59524,1250000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1625,STUDIO,25,0,25,42000,1050000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1626,1 BED,44,0,44,44091,1940000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1627,STUDIO,19,0,19,48158,915000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1628,1 BED,40,0,40,48000,1920000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,16,1630,STUDIO,40,0,40,40875,1635000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1701,STUDIO,40,0,40,49250,1970000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1702,1 BED,40,0,40,41875,1675000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1704,STUDIO,19,0,19,49474,940000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1705,2 BED,60,0,60,46417,2785000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1706,STUDIO,29,0,29,38103,1105000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1707,STUDIO,21,0,21,44762,940000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1708,STUDIO,21,0,21,44762,940000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1709,STUDIO,21,0,21,44762,940000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1710,STUDIO,25,0,25,41800,1045000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1711,1 BED,44,0,44,44773,1970000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1712,STUDIO,19,0,19,49474,940000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1714,1 BED,40,0,40,48000,1920000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1715,STUDIO,40,0,40,41875,1675000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1716,STUDIO,40,0,40,41875,1675000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1717,STUDIO,21,0,21,45238,950000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1718,STUDIO,19,0,19,49474,940000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1719,STUDIO,19,0,19,49474,940000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1720A,STUDIO,33,0,33,36207,1194828,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1720B,STUDIO,25,0,25,41800,1045000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1721,STUDIO,29,0,29,38103,1105000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1722,STUDIO,21,0,21,45714,960000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1723,STUDIO,21,0,21,45714,960000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1724,STUDIO,21,0,21,61429,1290000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1725,STUDIO,25,0,25,43000,1075000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1726,1 BED,44,0,44,45227,1990000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1727,STUDIO,19,0,19,49474,940000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1728,1 BED,40,0,40,23500,940000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,17,1730,STUDIO,40,0,40,41875,1675000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1801,STUDIO,40,0,40,43000,1720000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1802,STUDIO,21,0,21,46429,975000,,,Sold,
,Cape Town City Centre,One Thibault,Flyt,18,1804,1 BED,40,0,40,43000,1720000,,,Sold,
